lganame,wardname,ym,year,month,no2_mol_m2,no2_umol_m2,no2_valid_pixels,rainfall_mm,rainfall_valid_pixels,t2m_mean,t2m_max,t2m_min,ts_mean,temp_n_days,flare_n_sites,flare_total_bcm_13yr,flare_max_site_bcm,flare_last_year_bcm,flare_operators,fac_total,fac_phc,fac_secondary,fac_tertiary,fac_public,fac_private,pop_total,pop_under5,fac_per_1k_pop,phc_per_1k_u5,rainfall_mm_lag1m,rainfall_mm_lag2m,rainfall_mm_lag3m,t2m_mean_lag1m,t2m_mean_lag2m,t2m_mean_lag3m,ndvi_annual,ndvi_monthly,ndvi,ndvi_source,t,no2_umol_m2_lag1,no2_umol_m2_lag2,no2_umol_m2_lag3,rainfall_mm_lag1,rainfall_mm_lag2,rainfall_mm_lag3,t2m_mean_lag1,t2m_mean_lag2,t2m_mean_lag3,ndvi_lag1,ndvi_lag2,ndvi_lag3,month_sin,month_cos,no2_umol_m2_t1,rainfall_mm_t1,t2m_mean_t1
Warri South,Bowen,2025-12,2025,12,,,0,113.78817749023438,2,26.67,32.28,23.6,26.75,31,0,0.0,0.0,0.0,,5,4,0,1,0,2,0,0,0.0,0.0,209.4985809326172,383.17138671875,382.9371643066406,26.76,25.66,25.19,0.6430069708055065,,0.6430069708055065,annual,24312,,,,209.4985809326172,383.17138671875,382.9371643066406,26.76,25.66,25.19,0.6430069708055065,0.6430069708055065,0.6430069708055065,-2.4492935982947064e-16,1.0,,25.41535186767578,26.93
Warri South,Bowen,2026-01,2026,1,,,0,25.41535186767578,2,26.93,32.79,22.84,26.96,31,0,0.0,0.0,0.0,,5,4,0,1,0,2,0,0,0.0,0.0,113.78817749023438,209.4985809326172,383.17138671875,26.67,26.76,25.66,0.6430069708055065,,0.6430069708055065,annual,24313,,,,113.78817749023438,209.4985809326172,383.17138671875,26.67,26.76,25.66,0.6430069708055065,0.6430069708055065,0.6430069708055065,0.49999999999999994,0.8660254037844387,,116.08522033691406,27.03
Warri South,Bowen,2026-02,2026,2,,,0,116.08522033691406,2,27.03,34.25,23.16,27.04,28,0,0.0,0.0,0.0,,5,4,0,1,0,2,0,0,0.0,0.0,25.41535186767578,113.78817749023438,209.4985809326172,26.93,26.67,26.76,0.6430069708055065,,0.6430069708055065,annual,24314,,,,25.41535186767578,113.78817749023438,209.4985809326172,26.93,26.67,26.76,0.6430069708055065,0.6430069708055065,0.6430069708055065,0.8660254037844386,0.5000000000000001,,125.35456848144533,27.49
Warri South,Bowen,2026-03,2026,3,,,0,125.35456848144533,2,27.49,33.49,23.29,27.57,31,0,0.0,0.0,0.0,,5,4,0,1,0,2,0,0,0.0,0.0,116.08522033691406,25.41535186767578,113.78817749023438,27.03,26.93,26.67,0.6430069708055065,,0.6430069708055065,annual,24315,,,,116.08522033691406,25.41535186767578,113.78817749023438,27.03,26.93,26.67,0.6430069708055065,0.6430069708055065,0.6430069708055065,1.0,6.123233995736766e-17,,192.98977661132807,27.4
Warri South,Bowen,2026-04,2026,4,,,0,192.98977661132807,2,27.4,32.26,23.5,27.69,30,0,0.0,0.0,0.0,,5,4,0,1,0,2,0,0,0.0,0.0,125.35456848144533,116.08522033691406,25.41535186767578,27.49,27.03,26.93,0.6430069708055065,0.8412151336669922,0.8412151336669922,monthly,24316,,,,125.35456848144533,116.08522033691406,25.41535186767578,27.49,27.03,26.93,0.6430069708055065,0.6430069708055065,0.6430069708055065,0.8660254037844387,-0.4999999999999998,,,
Warri South,Ekurede,2025-05,2025,5,2.481072260707151e-05,24.81072260707151,1,191.1578369140625,4,26.71,31.96,24.0,26.78,31,0,0.0,0.0,0.0,,12,11,0,1,4,6,78506,12247,0.15,0.9,,,,,,,0.554306148558624,0.7017512919739907,0.7017512919739907,monthly,24305,,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,19.634710042737424,295.5311889648437,26.05
Warri South,Ekurede,2025-06,2025,6,1.9634710042737424e-05,19.634710042737424,1,295.5311889648437,4,26.05,30.65,23.16,26.12,30,0,0.0,0.0,0.0,,12,11,0,1,4,6,78506,12247,0.15,0.9,191.1578369140625,,,26.71,,,0.554306148558624,0.7240736670978057,0.7240736670978057,monthly,24306,24.81072260707151,,,191.1578369140625,,,26.71,,,0.7017512919739907,,,1.2246467991473532e-16,-1.0,14.911488506186288,352.6967163085937,24.93
Warri South,Ekurede,2025-07,2025,7,1.4911488506186288e-05,14.911488506186288,1,352.6967163085937,4,24.93,29.47,22.12,25.02,31,0,0.0,0.0,0.0,,12,11,0,1,4,6,78506,12247,0.15,0.9,295.5311889648437,191.1578369140625,,26.05,26.71,,0.554306148558624,,0.554306148558624,annual,24307,19.634710042737424,24.81072260707151,,295.5311889648437,191.1578369140625,,26.05,26.71,,0.7240736670978057,0.7017512919739907,,-0.4999999999999997,-0.8660254037844388,16.100409993669018,168.28187561035156,24.67
Warri South,Ekurede,2025-08,2025,8,1.6100409993669018e-05,16.100409993669018,1,168.28187561035156,4,24.67,29.85,21.72,24.79,31,0,0.0,0.0,0.0,,12,11,0,1,4,6,78506,12247,0.15,0.9,352.6967163085937,295.5311889648437,191.1578369140625,24.93,26.05,26.71,0.554306148558624,,0.554306148558624,annual,24308,14.911488506186288,19.634710042737424,24.81072260707151,352.6967163085937,295.5311889648437,191.1578369140625,24.93,26.05,26.71,0.554306148558624,0.7240736670978057,0.7017512919739907,-0.8660254037844384,-0.5000000000000004,24.307923013111576,385.3800048828125,25.19
Warri South,Ekurede,2025-09,2025,9,2.4307923013111576e-05,24.307923013111576,1,385.3800048828125,4,25.19,30.78,22.28,25.29,30,0,0.0,0.0,0.0,,12,11,0,1,4,6,78506,12247,0.15,0.9,168.28187561035156,352.6967163085937,295.5311889648437,24.67,24.93,26.05,0.554306148558624,,0.554306148558624,annual,24309,16.100409993669018,14.911488506186288,19.634710042737424,168.28187561035156,352.6967163085937,295.5311889648437,24.67,24.93,26.05,0.554306148558624,0.554306148558624,0.7240736670978057,-1.0,-1.8369701987210297e-16,30.236533348215744,377.798583984375,25.66
Warri South,Ekurede,2025-10,2025,10,3.0236533348215744e-05,30.236533348215744,1,377.798583984375,4,25.66,31.23,22.4,25.72,31,0,0.0,0.0,0.0,,12,11,0,1,4,6,78506,12247,0.15,0.9,385.3800048828125,168.28187561035156,352.6967163085937,25.19,24.67,24.93,0.554306148558624,,0.554306148558624,annual,24310,24.307923013111576,16.100409993669018,14.911488506186288,385.3800048828125,168.28187561035156,352.6967163085937,25.19,24.67,24.93,0.554306148558624,0.554306148558624,0.554306148558624,-0.8660254037844386,0.5000000000000001,28.36625935742632,201.1902008056641,26.76
Warri South,Ekurede,2025-11,2025,11,2.836625935742632e-05,28.36625935742632,1,201.1902008056641,4,26.76,32.28,23.2,26.85,30,0,0.0,0.0,0.0,,12,11,0,1,4,6,78506,12247,0.15,0.9,377.798583984375,385.3800048828125,168.28187561035156,25.66,25.19,24.67,0.554306148558624,,0.554306148558624,annual,24311,30.236533348215744,24.307923013111576,16.100409993669018,377.798583984375,385.3800048828125,168.28187561035156,25.66,25.19,24.67,0.554306148558624,0.554306148558624,0.554306148558624,-0.5000000000000004,0.8660254037844384,40.31574644614011,103.29949951171876,26.67
Warri South,Ekurede,2025-12,2025,12,4.031574644614011e-05,40.31574644614011,1,103.29949951171876,4,26.67,32.28,23.6,26.75,31,0,0.0,0.0,0.0,,12,11,0,1,4,6,78506,12247,0.15,0.9,201.1902008056641,377.798583984375,385.3800048828125,26.76,25.66,25.19,0.554306148558624,,0.554306148558624,annual,24312,28.36625935742632,30.236533348215744,24.307923013111576,201.1902008056641,377.798583984375,385.3800048828125,26.76,25.66,25.19,0.554306148558624,0.554306148558624,0.554306148558624,-2.4492935982947064e-16,1.0,41.47040817770176,22.64599800109864,26.93
Warri South,Ekurede,2026-01,2026,1,4.147040817770176e-05,41.47040817770176,1,22.64599800109864,4,26.93,32.79,22.84,26.96,31,0,0.0,0.0,0.0,,12,11,0,1,4,6,78506,12247,0.15,0.9,103.29949951171876,201.1902008056641,377.798583984375,26.67,26.76,25.66,0.554306148558624,,0.554306148558624,annual,24313,40.31574644614011,28.36625935742632,30.236533348215744,103.29949951171876,201.1902008056641,377.798583984375,26.67,26.76,25.66,0.554306148558624,0.554306148558624,0.554306148558624,0.49999999999999994,0.8660254037844387,39.16254354408011,117.77931213378906,27.03
Warri South,Ekurede,2026-02,2026,2,3.916254354408011e-05,39.16254354408011,1,117.77931213378906,4,27.03,34.25,23.16,27.04,28,0,0.0,0.0,0.0,,12,11,0,1,4,6,78506,12247,0.15,0.9,22.64599800109864,103.29949951171876,201.1902008056641,26.93,26.67,26.76,0.554306148558624,,0.554306148558624,annual,24314,41.47040817770176,40.31574644614011,28.36625935742632,22.64599800109864,103.29949951171876,201.1902008056641,26.93,26.67,26.76,0.554306148558624,0.554306148558624,0.554306148558624,0.8660254037844386,0.5000000000000001,35.241024306742474,126.59489440917967,27.49
Warri South,Ekurede,2026-03,2026,3,3.5241024306742474e-05,35.241024306742474,1,126.59489440917967,4,27.49,33.49,23.29,27.57,31,0,0.0,0.0,0.0,,12,11,0,1,4,6,78506,12247,0.15,0.9,117.77931213378906,22.64599800109864,103.29949951171876,27.03,26.93,26.67,0.554306148558624,,0.554306148558624,annual,24315,39.16254354408011,41.47040817770176,40.31574644614011,117.77931213378906,22.64599800109864,103.29949951171876,27.03,26.93,26.67,0.554306148558624,0.554306148558624,0.554306148558624,1.0,6.123233995736766e-17,33.318265195703134,191.34280395507807,27.4
Warri South,Ekurede,2026-04,2026,4,3.3318265195703134e-05,33.318265195703134,1,191.34280395507807,4,27.4,32.26,23.5,27.69,30,0,0.0,0.0,0.0,,12,11,0,1,4,6,78506,12247,0.15,0.9,126.59489440917967,117.77931213378906,22.64599800109864,27.49,27.03,26.93,0.554306148558624,0.8244419401941087,0.8244419401941087,monthly,24316,35.241024306742474,39.16254354408011,41.47040817770176,126.59489440917967,117.77931213378906,22.64599800109864,27.49,27.03,26.93,0.554306148558624,0.554306148558624,0.554306148558624,0.8660254037844387,-0.4999999999999998,,,
Warri South,Esisi,2025-05,2025,5,,,0,188.960693359375,4,26.71,31.96,24.0,26.78,31,0,0.0,0.0,0.0,,11,11,0,0,0,8,14375,2242,0.77,4.91,,,,,,,0.5990583069470464,0.6980768309699165,0.6980768309699165,monthly,24305,,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,,271.67431640625,26.05
Warri South,Esisi,2025-06,2025,6,,,0,271.67431640625,4,26.05,30.65,23.16,26.12,30,0,0.0,0.0,0.0,,11,11,0,0,0,8,14375,2242,0.77,4.91,188.960693359375,,,26.71,,,0.5990583069470464,,0.5990583069470464,annual,24306,,,,188.960693359375,,,26.71,,,0.6980768309699165,,,1.2246467991473532e-16,-1.0,,324.54473876953125,24.93
Warri South,Esisi,2025-07,2025,7,,,0,324.54473876953125,4,24.93,29.47,22.12,25.02,31,0,0.0,0.0,0.0,,11,11,0,0,0,8,14375,2242,0.77,4.91,271.67431640625,188.960693359375,,26.05,26.71,,0.5990583069470464,,0.5990583069470464,annual,24307,,,,271.67431640625,188.960693359375,,26.05,26.71,,0.5990583069470464,0.6980768309699165,,-0.4999999999999997,-0.8660254037844388,,170.2278289794922,24.67
Warri South,Esisi,2025-08,2025,8,,,0,170.2278289794922,4,24.67,29.85,21.72,24.79,31,0,0.0,0.0,0.0,,11,11,0,0,0,8,14375,2242,0.77,4.91,324.54473876953125,271.67431640625,188.960693359375,24.93,26.05,26.71,0.5990583069470464,,0.5990583069470464,annual,24308,,,,324.54473876953125,271.67431640625,188.960693359375,24.93,26.05,26.71,0.5990583069470464,0.5990583069470464,0.6980768309699165,-0.8660254037844384,-0.5000000000000004,,369.203125,25.19
Warri South,Esisi,2025-09,2025,9,,,0,369.203125,4,25.19,30.78,22.28,25.29,30,0,0.0,0.0,0.0,,11,11,0,0,0,8,14375,2242,0.77,4.91,170.2278289794922,324.54473876953125,271.67431640625,24.67,24.93,26.05,0.5990583069470464,,0.5990583069470464,annual,24309,,,,170.2278289794922,324.54473876953125,271.67431640625,24.67,24.93,26.05,0.5990583069470464,0.5990583069470464,0.5990583069470464,-1.0,-1.8369701987210297e-16,,376.8600158691406,25.66
Warri South,Esisi,2025-10,2025,10,,,0,376.8600158691406,4,25.66,31.23,22.4,25.72,31,0,0.0,0.0,0.0,,11,11,0,0,0,8,14375,2242,0.77,4.91,369.203125,170.2278289794922,324.54473876953125,25.19,24.67,24.93,0.5990583069470464,,0.5990583069470464,annual,24310,,,,369.203125,170.2278289794922,324.54473876953125,25.19,24.67,24.93,0.5990583069470464,0.5990583069470464,0.5990583069470464,-0.8660254037844386,0.5000000000000001,,197.8577575683593,26.76
Warri South,Esisi,2025-11,2025,11,,,0,197.8577575683593,4,26.76,32.28,23.2,26.85,30,0,0.0,0.0,0.0,,11,11,0,0,0,8,14375,2242,0.77,4.91,376.8600158691406,369.203125,170.2278289794922,25.66,25.19,24.67,0.5990583069470464,,0.5990583069470464,annual,24311,,,,376.8600158691406,369.203125,170.2278289794922,25.66,25.19,24.67,0.5990583069470464,0.5990583069470464,0.5990583069470464,-0.5000000000000004,0.8660254037844384,,108.951416015625,26.67
Warri South,Esisi,2025-12,2025,12,,,0,108.951416015625,4,26.67,32.28,23.6,26.75,31,0,0.0,0.0,0.0,,11,11,0,0,0,8,14375,2242,0.77,4.91,197.8577575683593,376.8600158691406,369.203125,26.76,25.66,25.19,0.5990583069470464,,0.5990583069470464,annual,24312,,,,197.8577575683593,376.8600158691406,369.203125,26.76,25.66,25.19,0.5990583069470464,0.5990583069470464,0.5990583069470464,-2.4492935982947064e-16,1.0,,23.05158042907715,26.93
Warri South,Esisi,2026-01,2026,1,,,0,23.05158042907715,4,26.93,32.79,22.84,26.96,31,0,0.0,0.0,0.0,,11,11,0,0,0,8,14375,2242,0.77,4.91,108.951416015625,197.8577575683593,376.8600158691406,26.67,26.76,25.66,0.5990583069470464,,0.5990583069470464,annual,24313,,,,108.951416015625,197.8577575683593,376.8600158691406,26.67,26.76,25.66,0.5990583069470464,0.5990583069470464,0.5990583069470464,0.49999999999999994,0.8660254037844387,,117.78280639648438,27.03
Warri South,Esisi,2026-02,2026,2,,,0,117.78280639648438,4,27.03,34.25,23.16,27.04,28,0,0.0,0.0,0.0,,11,11,0,0,0,8,14375,2242,0.77,4.91,23.05158042907715,108.951416015625,197.8577575683593,26.93,26.67,26.76,0.5990583069470464,,0.5990583069470464,annual,24314,,,,23.05158042907715,108.951416015625,197.8577575683593,26.93,26.67,26.76,0.5990583069470464,0.5990583069470464,0.5990583069470464,0.8660254037844386,0.5000000000000001,,125.00121307373048,27.49
Warri South,Esisi,2026-03,2026,3,,,0,125.00121307373048,4,27.49,33.49,23.29,27.57,31,0,0.0,0.0,0.0,,11,11,0,0,0,8,14375,2242,0.77,4.91,117.78280639648438,23.05158042907715,108.951416015625,27.03,26.93,26.67,0.5990583069470464,,0.5990583069470464,annual,24315,,,,117.78280639648438,23.05158042907715,108.951416015625,27.03,26.93,26.67,0.5990583069470464,0.5990583069470464,0.5990583069470464,1.0,6.123233995736766e-17,,191.5719146728516,27.4
Warri South,Esisi,2026-04,2026,4,,,0,191.5719146728516,4,27.4,32.26,23.5,27.69,30,0,0.0,0.0,0.0,,11,11,0,0,0,8,14375,2242,0.77,4.91,125.00121307373048,117.78280639648438,23.05158042907715,27.49,27.03,26.93,0.5990583069470464,0.8315464454361156,0.8315464454361156,monthly,24316,,,,125.00121307373048,117.78280639648438,23.05158042907715,27.49,27.03,26.93,0.5990583069470464,0.5990583069470464,0.5990583069470464,0.8660254037844387,-0.4999999999999998,,,
Warri South,Igbudu,2025-05,2025,5,,,0,190.7703450520833,3,26.71,31.96,24.0,26.78,31,0,0.0,0.0,0.0,,14,14,0,0,1,9,49836,7774,0.28,1.8,,,,,,,0.5788116455078125,0.4321188765965151,0.4321188765965151,monthly,24305,,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,,277.7065836588542,26.05
Warri South,Igbudu,2025-06,2025,6,,,0,277.7065836588542,3,26.05,30.65,23.16,26.12,30,0,0.0,0.0,0.0,,14,14,0,0,1,9,49836,7774,0.28,1.8,190.7703450520833,,,26.71,,,0.5788116455078125,,0.5788116455078125,annual,24306,,,,190.7703450520833,,,26.71,,,0.4321188765965151,,,1.2246467991473532e-16,-1.0,,320.6959635416667,24.93
Warri South,Igbudu,2025-07,2025,7,,,0,320.6959635416667,3,24.93,29.47,22.12,25.02,31,0,0.0,0.0,0.0,,14,14,0,0,1,9,49836,7774,0.28,1.8,277.7065836588542,190.7703450520833,,26.05,26.71,,0.5788116455078125,,0.5788116455078125,annual,24307,,,,277.7065836588542,190.7703450520833,,26.05,26.71,,0.5788116455078125,0.4321188765965151,,-0.4999999999999997,-0.8660254037844388,,174.6322224934896,24.67
Warri South,Igbudu,2025-08,2025,8,,,0,174.6322224934896,3,24.67,29.85,21.72,24.79,31,0,0.0,0.0,0.0,,14,14,0,0,1,9,49836,7774,0.28,1.8,320.6959635416667,277.7065836588542,190.7703450520833,24.93,26.05,26.71,0.5788116455078125,,0.5788116455078125,annual,24308,,,,320.6959635416667,277.7065836588542,190.7703450520833,24.93,26.05,26.71,0.5788116455078125,0.5788116455078125,0.4321188765965151,-0.8660254037844384,-0.5000000000000004,,367.7123209635417,25.19
Warri South,Igbudu,2025-09,2025,9,,,0,367.7123209635417,3,25.19,30.78,22.28,25.29,30,0,0.0,0.0,0.0,,14,14,0,0,1,9,49836,7774,0.28,1.8,174.6322224934896,320.6959635416667,277.7065836588542,24.67,24.93,26.05,0.5788116455078125,,0.5788116455078125,annual,24309,,,,174.6322224934896,320.6959635416667,277.7065836588542,24.67,24.93,26.05,0.5788116455078125,0.5788116455078125,0.5788116455078125,-1.0,-1.8369701987210297e-16,,379.447998046875,25.66
Warri South,Igbudu,2025-10,2025,10,,,0,379.447998046875,3,25.66,31.23,22.4,25.72,31,0,0.0,0.0,0.0,,14,14,0,0,1,9,49836,7774,0.28,1.8,367.7123209635417,174.6322224934896,320.6959635416667,25.19,24.67,24.93,0.5788116455078125,,0.5788116455078125,annual,24310,,,,367.7123209635417,174.6322224934896,320.6959635416667,25.19,24.67,24.93,0.5788116455078125,0.5788116455078125,0.5788116455078125,-0.8660254037844386,0.5000000000000001,,199.6455891927084,26.76
Warri South,Igbudu,2025-11,2025,11,,,0,199.6455891927084,3,26.76,32.28,23.2,26.85,30,0,0.0,0.0,0.0,,14,14,0,0,1,9,49836,7774,0.28,1.8,379.447998046875,367.7123209635417,174.6322224934896,25.66,25.19,24.67,0.5788116455078125,,0.5788116455078125,annual,24311,,,,379.447998046875,367.7123209635417,174.6322224934896,25.66,25.19,24.67,0.5788116455078125,0.5788116455078125,0.5788116455078125,-0.5000000000000004,0.8660254037844384,,110.01920572916669,26.67
Warri South,Igbudu,2025-12,2025,12,,,0,110.01920572916669,3,26.67,32.28,23.6,26.75,31,0,0.0,0.0,0.0,,14,14,0,0,1,9,49836,7774,0.28,1.8,199.6455891927084,379.447998046875,367.7123209635417,26.76,25.66,25.19,0.5788116455078125,,0.5788116455078125,annual,24312,,,,199.6455891927084,379.447998046875,367.7123209635417,26.76,25.66,25.19,0.5788116455078125,0.5788116455078125,0.5788116455078125,-2.4492935982947064e-16,1.0,,24.1271464029948,26.93
Warri South,Igbudu,2026-01,2026,1,,,0,24.1271464029948,3,26.93,32.79,22.84,26.96,31,0,0.0,0.0,0.0,,14,14,0,0,1,9,49836,7774,0.28,1.8,110.01920572916669,199.6455891927084,379.447998046875,26.67,26.76,25.66,0.5788116455078125,,0.5788116455078125,annual,24313,,,,110.01920572916669,199.6455891927084,379.447998046875,26.67,26.76,25.66,0.5788116455078125,0.5788116455078125,0.5788116455078125,0.49999999999999994,0.8660254037844387,,116.5218505859375,27.03
Warri South,Igbudu,2026-02,2026,2,,,0,116.5218505859375,3,27.03,34.25,23.16,27.04,28,0,0.0,0.0,0.0,,14,14,0,0,1,9,49836,7774,0.28,1.8,24.1271464029948,110.01920572916669,199.6455891927084,26.93,26.67,26.76,0.5788116455078125,,0.5788116455078125,annual,24314,,,,24.1271464029948,110.01920572916669,199.6455891927084,26.93,26.67,26.76,0.5788116455078125,0.5788116455078125,0.5788116455078125,0.8660254037844386,0.5000000000000001,,124.80162556966144,27.49
Warri South,Igbudu,2026-03,2026,3,,,0,124.80162556966144,3,27.49,33.49,23.29,27.57,31,0,0.0,0.0,0.0,,14,14,0,0,1,9,49836,7774,0.28,1.8,116.5218505859375,24.1271464029948,110.01920572916669,27.03,26.93,26.67,0.5788116455078125,,0.5788116455078125,annual,24315,,,,116.5218505859375,24.1271464029948,110.01920572916669,27.03,26.93,26.67,0.5788116455078125,0.5788116455078125,0.5788116455078125,1.0,6.123233995736766e-17,,193.0876871744792,27.4
Warri South,Igbudu,2026-04,2026,4,,,0,193.0876871744792,3,27.4,32.26,23.5,27.69,30,0,0.0,0.0,0.0,,14,14,0,0,1,9,49836,7774,0.28,1.8,124.80162556966144,116.5218505859375,24.1271464029948,27.49,27.03,26.93,0.5788116455078125,0.8314794114798554,0.8314794114798554,monthly,24316,,,,124.80162556966144,116.5218505859375,24.1271464029948,27.49,27.03,26.93,0.5788116455078125,0.5788116455078125,0.5788116455078125,0.8660254037844387,-0.4999999999999998,,,
Warri South,Obodo,2025-05,2025,5,1.924214302562177e-05,19.24214302562177,17,201.8816680908203,16,26.71,31.96,24.0,26.78,31,1,0.000993394,0.000993394,0.000993394,ConOil,3,2,1,0,3,0,4367,681,0.69,2.94,,,,,,,0.5310099408288736,0.6276726524056861,0.6276726524056861,monthly,24305,,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,14.64421717066537,363.9452819824219,26.05
Warri South,Obodo,2025-06,2025,6,1.464421717066537e-05,14.64421717066537,17,363.9452819824219,16,26.05,30.65,23.16,26.12,30,1,0.000993394,0.000993394,0.000993394,ConOil,3,2,1,0,3,0,4367,681,0.69,2.94,201.8816680908203,,,26.71,,,0.5310099408288736,0.6160562181917847,0.6160562181917847,monthly,24306,19.24214302562177,,,201.8816680908203,,,26.71,,,0.6276726524056861,,,1.2246467991473532e-16,-1.0,11.837302522240751,363.4797058105469,24.93
Warri South,Obodo,2025-07,2025,7,1.1837302522240754e-05,11.837302522240751,17,363.4797058105469,16,24.93,29.47,22.12,25.02,31,1,0.000993394,0.000993394,0.000993394,ConOil,3,2,1,0,3,0,4367,681,0.69,2.94,363.9452819824219,201.8816680908203,,26.05,26.71,,0.5310099408288736,,0.5310099408288736,annual,24307,14.64421717066537,19.24214302562177,,363.9452819824219,201.8816680908203,,26.05,26.71,,0.6160562181917847,0.6276726524056861,,-0.4999999999999997,-0.8660254037844388,14.282694524701904,132.37713623046875,24.67
Warri South,Obodo,2025-08,2025,8,1.4282694524701905e-05,14.282694524701904,17,132.37713623046875,16,24.67,29.85,21.72,24.79,31,1,0.000993394,0.000993394,0.000993394,ConOil,3,2,1,0,3,0,4367,681,0.69,2.94,363.4797058105469,363.9452819824219,201.8816680908203,24.93,26.05,26.71,0.5310099408288736,,0.5310099408288736,annual,24308,11.837302522240751,14.64421717066537,19.24214302562177,363.4797058105469,363.9452819824219,201.8816680908203,24.93,26.05,26.71,0.5310099408288736,0.6160562181917847,0.6276726524056861,-0.8660254037844384,-0.5000000000000004,17.09113541223547,400.8245239257813,25.19
Warri South,Obodo,2025-09,2025,9,1.709113541223547e-05,17.09113541223547,17,400.8245239257813,16,25.19,30.78,22.28,25.29,30,1,0.000993394,0.000993394,0.000993394,ConOil,3,2,1,0,3,0,4367,681,0.69,2.94,132.37713623046875,363.4797058105469,363.9452819824219,24.67,24.93,26.05,0.5310099408288736,,0.5310099408288736,annual,24309,14.282694524701904,11.837302522240751,14.64421717066537,132.37713623046875,363.4797058105469,363.9452819824219,24.67,24.93,26.05,0.5310099408288736,0.5310099408288736,0.6160562181917847,-1.0,-1.8369701987210297e-16,20.137809983947697,382.5379638671875,25.66
Warri South,Obodo,2025-10,2025,10,2.01378099839477e-05,20.137809983947697,17,382.5379638671875,16,25.66,31.23,22.4,25.72,31,1,0.000993394,0.000993394,0.000993394,ConOil,3,2,1,0,3,0,4367,681,0.69,2.94,400.8245239257813,132.37713623046875,363.4797058105469,25.19,24.67,24.93,0.5310099408288736,,0.5310099408288736,annual,24310,17.09113541223547,14.282694524701904,11.837302522240751,400.8245239257813,132.37713623046875,363.4797058105469,25.19,24.67,24.93,0.5310099408288736,0.5310099408288736,0.5310099408288736,-0.8660254037844386,0.5000000000000001,16.963232637328257,214.3248291015625,26.76
